date,adset_id,Banner revenue,Video revenue,campaign_id,campaign_name,Spend,Clicks
2024-02-19,a:381480908189694000,6.91875,0.7687499999999998,c:243225087133486880,414988 Original v3 Andrii GIF,6.15,83
2024-02-20,a:381480908189694000,43.78151,2.3042900000000017,c:243225087133486880,414988 Original v3 Andrii GIF,35.18,1003
2024-02-21,a:381480908189694000,33.18744,4.525559999999999,c:243225087133486880,414988 Original v3 Andrii GIF,19.34,225
2024-02-18,a:334809003382312000,7.679423999999999,0.6677759999999999,c:439741078075034400,414849 Original v4 Yuliia IMG,5.64,119
2024-02-19,a:334809003382312000,36.66752,3.1884799999999984,c:439741078075034400,414849 Original v4 Yuliia IMG,37.6,427
2024-02-20,a:334809003382312000,27.282415999999998,3.371984000000001,c:439741078075034400,414849 Original v4 Yuliia IMG,15.64,322
2024-02-18,a:477322564382449000,5.4874160000000005,0.748284,c:674286418880367200,415109 Alt v2 Vasyl VID,4.91,57
2024-02-19,a:477322564382449000,59.09475000000001,3.1102500000000006,c:674286418880367200,415109 Alt v2 Vasyl VID,37.7,650
2024-02-20,a:477322564382449000,18.3456,1.8143999999999991,c:674286418880367200,415109 Alt v2 Vasyl VID,10.08,731
2024-02-18,a:212299466476333000,14.797200000000002,2.0177999999999994,c:611183052152428700,415109 Alt v2 Vasyl GIF,8.85,149
2024-02-19,a:212299466476333000,39.295289999999994,2.957710000000006,c:611183052152428700,415109 Alt v2 Vasyl GIF,27.26,1006
2024-02-20,a:212299466476333000,26.08956,2.89884,c:611183052152428700,415109 Alt v2 Vasyl GIF,19.72,258
2024-02-18,a:350175809344895000,9.399456,1.2817439999999998,c:931776485882069900,414955 Original v2 Dima GIF,7.74,131
2024-02-19,a:350175809344895000,56.997468,4.290132000000007,c:931776485882069900,414955 Original v2 Dima GIF,46.43,2609
2024-02-20,a:350175809344895000,27.10253,2.6804699999999997,c:931776485882069900,414955 Original v2 Dima GIF,22.91,394
2024-02-18,a:268362626467827000,11.615514,0.8742860000000015,c:390079817526900400,415139 Alt v1 Vasyl VID,6.34,93
2024-02-19,a:268362626467827000,44.71758199999999,4.422618,c:390079817526900400,415139 Alt v1 Vasyl VID,32.98,630
2024-02-20,a:268362626467827000,21.13085,1.1121499999999997,c:390079817526900400,415139 Alt v1 Vasyl VID,17.11,516
2024-02-18,a:187987972655864000,3.310335,0.24916500000000008,c:241072301731098270,415097 Original v2 Andrii VID,3.39,283
2024-02-19,a:187987972655864000,52.772948,4.588951999999999,c:241072301731098270,415097 Original v2 Andrii VID,41.87,470
2024-02-20,a:187987972655864000,48.59613,5.399569999999997,c:241072301731098270,415097 Original v2 Andrii VID,28.27,969
2024-02-18,a:422581331306016000,9.184175999999999,0.7986240000000002,c:317529679282374300,414579 Original v1 Dima GIF,7.08,116
2024-02-19,a:422581331306016000,32.597058,2.453542000000006,c:317529679282374300,414579 Original v1 Dima GIF,28.73,939
2024-02-20,a:422581331306016000,23.854499999999998,1.2555000000000014,c:317529679282374300,414579 Original v1 Dima GIF,13.95,1224
2024-02-18,a:473694942520430000,8.864951999999999,0.5658480000000008,c:320588131870372300,415069 Original v1 Yuliia VID,5.42,141
2024-02-19,a:473694942520430000,32.42052,4.42098,c:320588131870372300,415069 Original v1 Yuliia VID,27.29,425
2024-02-20,a:473694942520430000,25.993519999999997,1.3680800000000026,c:320588131870372300,415069 Original v1 Yuliia VID,24.43,503
2024-02-18,a:317324755708999000,4.9861699999999995,0.26243000000000016,c:792440807570686100,410622 Original v4 Yuliia GIF,3.26,37
2024-02-19,a:317324755708999000,72.030686,7.123913999999999,c:792440807570686100,410622 Original v4 Yuliia GIF,40.18,1276
2024-02-20,a:317324755708999000,48.900668,4.252231999999999,c:792440807570686100,410622 Original v4 Yuliia GIF,26.71,312
2024-02-17,a:411746062432029000,6.316260000000001,0.5492400000000002,c:845251993135616600,415065 Original v4 Andrii IMG,3.45,48
2024-02-18,a:411746062432029000,77.420552,10.557348000000005,c:845251993135616600,415065 Original v4 Andrii IMG,44.21,729
2024-02-19,a:411746062432029000,48.925968,4.8388319999999965,c:845251993135616600,415065 Original v4 Andrii IMG,29.22,988
2024-02-17,a:430129023557727000,6.861912000000001,0.5966879999999994,c:444603477267070850,415100 Original v3 Dima GIF,4.01,182
2024-02-18,a:430129023557727000,51.58184199999999,3.2924580000000034,c:444603477267070850,415100 Original v3 Dima GIF,32.47,554
2024-02-19,a:430129023557727000,23.205599999999993,3.1644000000000005,c:444603477267070850,415100 Original v3 Dima GIF,17.58,1385
2024-02-17,a:303843131864385000,8.898976,0.7738239999999994,c:239526893833976060,415396 Alt v2 Vasyl GIF,9.04,185
2024-02-18,a:303843131864385000,48.328019999999995,2.5435800000000057,c:239526893833976060,415396 Alt v2 Vasyl GIF,43.48,599
2024-02-19,a:303843131864385000,13.747734000000001,1.359665999999999,c:239526893833976060,415396 Alt v2 Vasyl GIF,13.86,216
2024-02-17,a:269984039106631000,15.302105000000001,1.5133949999999992,c:825973292097989600,415119 Original v1 Vasyl GIF,9.95,141
2024-02-18,a:269984039106631000,73.345944,4.681656000000004,c:825973292097989600,415119 Original v1 Vasyl GIF,39.81,2032
2024-02-19,a:269984039106631000,23.180963999999996,1.4796360000000028,c:825973292097989600,415119 Original v1 Vasyl GIF,17.87,203
2024-02-17,a:387991683419696000,10.197683999999999,0.6509160000000005,c:384642532609511500,415385 Original v3 Dima GIF,7.38,113
2024-02-18,a:387991683419696000,50.99537599999999,3.255024000000006,c:384642532609511500,415385 Original v3 Dima GIF,39.89,2934
2024-02-19,a:387991683419696000,17.999608,2.4544919999999983,c:384642532609511500,415385 Original v3 Dima GIF,14.93,185
2024-02-17,a:478825137166025000,6.39952,0.40848000000000084,c:174271908595147400,415288 Alt v3 Vasyl VID,3.7,52
2024-02-18,a:478825137166025000,33.43968,3.715519999999998,c:174271908595147400,415288 Alt v3 Vasyl VID,27.32,939
2024-02-19,a:478825137166025000,29.0601,1.8549000000000007,c:174271908595147400,415288 Alt v3 Vasyl VID,20.61,852
2024-02-17,a:451313747724068000,14.175920000000001,1.9330800000000004,c:383140070229658100,415229 Original v4 Yuliia IMG,9.05,144
2024-02-18,a:451313747724068000,52.989443,6.549256999999997,c:383140070229658100,415229 Original v4 Yuliia IMG,35.23,582
2024-02-19,a:451313747724068000,17.959128,2.4489720000000013,c:383140070229658100,415229 Original v4 Yuliia IMG,11.53,145
2024-02-17,a:335587961449214000,11.485499999999998,0.8645000000000014,c:351704333141784800,415162 Original v2 Yuliia GIF,6.5,97
2024-02-18,a:335587961449214000,64.81247499999999,6.4100250000000045,c:351704333141784800,415162 Original v2 Yuliia GIF,45.95,831
2024-02-19,a:335587961449214000,25.045200000000005,2.782799999999998,c:351704333141784800,415162 Original v2 Yuliia GIF,15.46,202
2024-02-17,a:427249589022528000,9.190259999999999,0.6917400000000011,c:821245943457333800,415469 Alt v4 Yuliia VID,5.49,88
2024-02-18,a:427249589022528000,64.74348,7.193719999999999,c:821245943457333800,415469 Alt v4 Yuliia VID,48.28,1816
2024-02-19,a:427249589022528000,23.991552000000002,2.965247999999999,c:821245943457333800,415469 Alt v4 Yuliia VID,17.28,383
2024-02-16,a:434945389288455000,6.80316,0.84084,c:657207014198001900,415328 Original v3 Andrii GIF,3.9,81
2024-02-17,a:434945389288455000,71.26204800000001,9.717551999999998,c:657207014198001900,415328 Original v3 Andrii GIF,45.24,1101
2024-02-18,a:434945389288455000,49.413596999999996,3.7193030000000036,c:657207014198001900,415328 Original v3 Andrii GIF,27.53,502
2024-02-16,a:323323850387702000,11.603250000000001,1.2892499999999991,c:116216679549832060,415364 Original v3 Andrii IMG,9.55,517
2024-02-17,a:323323850387702000,40.84819199999999,5.570208000000001,c:116216679549832060,415364 Original v3 Andrii IMG,42.98,672
2024-02-18,a:323323850387702000,31.329936000000004,4.272264,c:116216679549832060,415364 Original v3 Andrii IMG,20.82,238
2024-02-16,a:348316728122987000,12.13452,1.348279999999999,c:708819863889387000,415372 Alt v2 Dima IMG,9.11,111
2024-02-17,a:348316728122987000,34.13432,4.654679999999999,c:708819863889387000,415372 Alt v2 Dima IMG,24.55,429
2024-02-18,a:348316728122987000,25.021669999999997,1.3169300000000028,c:708819863889387000,415372 Alt v2 Dima IMG,16.67,975
2024-02-16,a:357799883325581000,11.969193,0.9009070000000001,c:322677270096820540,415357 Original v4 Yuliia VID,7.19,183
2024-02-17,a:357799883325581000,48.86163,5.429069999999996,c:322677270096820540,415357 Original v4 Yuliia VID,30.33,925
2024-02-18,a:357799883325581000,16.083869999999997,1.0266300000000008,c:322677270096820540,415357 Original v4 Yuliia VID,10.37,134
2024-02-16,a:250122284739380000,10.826316,1.3380840000000003,c:298226304488786700,415523 Alt v3 Artem VID,6.54,230
2024-02-17,a:250122284739380000,43.108064999999996,4.263435000000001,c:298226304488786700,415523 Alt v3 Artem VID,39.15,1097
2024-02-18,a:250122284739380000,19.112709,1.4385910000000024,c:298226304488786700,415523 Alt v3 Artem VID,10.99,182
2024-02-16,a:478212870622603000,15.424199999999999,0.8118000000000016,c:294191824541231170,415523 Alt v2 Andrii VID,9.02,347
2024-02-17,a:478212870622603000,50.173035,3.7764650000000017,c:294191824541231170,415523 Alt v2 Andrii VID,28.85,535
2024-02-18,a:478212870622603000,38.70356,2.4704400000000035,c:294191824541231170,415523 Alt v2 Andrii VID,23.8,268
2024-02-16,a:478936397039775000,4.04096,0.5510399999999995,c:731855184019911700,410611 Alt v4 Dima GIF,3.28,80
2024-02-17,a:478936397039775000,58.786416,4.4247840000000025,c:731855184019911700,410611 Alt v4 Dima GIF,40.52,474
2024-02-18,a:478936397039775000,19.88616,2.457840000000001,c:731855184019911700,410611 Alt v4 Dima GIF,14.7,804
2024-02-16,a:437562496942489000,14.007176000000003,1.7312239999999992,c:580485705110067800,415685 Original v1 Artem IMG,8.24,384
2024-02-17,a:437562496942489000,51.42927300000001,6.3564269999999965,c:580485705110067800,415685 Original v1 Artem IMG,39.31,957
2024-02-18,a:437562496942489000,46.331208,6.3178920000000005,c:580485705110067800,415685 Original v1 Artem IMG,28.77,382
2024-02-16,a:339744227800008000,5.44806,0.60534,c:256486306492494940,415548 Original v2 Vasyl IMG,5.13,91
2024-02-17,a:339744227800008000,34.437838,4.256361999999996,c:256486306492494940,415548 Original v2 Vasyl IMG,24.49,604
2024-02-18,a:339744227800008000,42.65215,2.2448499999999996,c:256486306492494940,415548 Original v2 Vasyl IMG,23.63,278
2024-02-15,a:415153521641027000,6.93063,0.36477000000000004,c:328691603041653100,415634 Original v3 Artem IMG,3.78,112
2024-02-16,a:415153521641027000,57.67088999999999,3.0353100000000026,c:328691603041653100,415634 Original v3 Artem IMG,38.18,1098
2024-02-17,a:415153521641027000,28.779072000000006,2.502527999999998,c:328691603041653100,415634 Original v3 Artem IMG,27.44,1408
2024-02-15,a:320693202262942000,13.02345,1.447049999999999,c:622767192961846400,415520 Original v2 Vasyl VID,8.77,152
2024-02-16,a:320693202262942000,44.59167,5.511330000000001,c:622767192961846400,415520 Original v2 Vasyl VID,29.3,404
2024-02-17,a:320693202262942000,34.10589,3.373109999999997,c:622767192961846400,415520 Original v2 Vasyl VID,19.22,497
2024-02-15,a:418676629501658000,5.46858,0.28781999999999996,c:156488818447875650,415734 Original v1 Artem IMG,4.68,74
2024-02-16,a:418676629501658000,24.906024,3.3962760000000003,c:156488818447875650,415734 Original v1 Artem IMG,24.19,332
2024-02-17,a:418676629501658000,39.08519999999999,2.494800000000005,c:156488818447875650,415734 Original v1 Artem IMG,23.1,459
2024-02-15,a:393498202261418000,7.942543999999999,0.6906559999999997,c:362860065410064640,415288 Alt v2 Vasyl IMG,7.64,89
2024-02-16,a:393498202261418000,36.80203399999999,4.548566000000001,c:362860065410064640,415288 Alt v2 Vasyl IMG,39.01,3788
2024-02-17,a:393498202261418000,16.401187,2.027113,c:362860065410064640,415288 Alt v2 Vasyl IMG,15.23,640
2024-02-15,a:326791811567658000,3.1440639999999997,0.4287359999999998,c:421608586005366400,401469 Alt v2 Dima VID,3.19,100
2024-02-16,a:326791811567658000,70.561692,8.721108000000001,c:421608586005366400,401469 Alt v2 Dima VID,48.94,1730
2024-02-17,a:326791811567658000,44.435772,3.344628,c:421608586005366400,401469 Alt v2 Dima VID,27.46,325
2024-02-15,a:381147619156572000,4.597559999999999,0.6269400000000003,c:781596169545842000,415729 Original v2 Artem GIF,4.05,55
2024-02-16,a:381147619156572000,69.57562499999999,3.661875000000009,c:781596169545842000,415729 Original v2 Artem GIF,47.25,899
2024-02-17,a:381147619156572000,29.59073,1.888770000000001,c:781596169545842000,415729 Original v2 Artem GIF,21.71,346
2024-02-15,a:341566641142907000,6.07936,0.5286399999999993,c:681203940480838800,415723 Alt v2 Yuliia GIF,4.13,62
2024-02-16,a:341566641142907000,37.77605,4.668950000000002,c:681203940480838800,415723 Alt v2 Yuliia GIF,32.65,2028
2024-02-17,a:341566641142907000,41.275872,5.628527999999996,c:681203940480838800,415723 Alt v2 Yuliia GIF,27.27,817
2024-02-15,a:467088819356019000,9.751560000000001,0.5132399999999997,c:593316928023241100,415509 Original v4 Vasyl IMG,5.46,70
2024-02-16,a:467088819356019000,40.023984,5.457816000000001,c:593316928023241100,415509 Original v4 Vasyl IMG,30.94,2105
2024-02-17,a:467088819356019000,19.0578,1.6571999999999996,c:593316928023241100,415509 Original v4 Vasyl IMG,13.81,176
2024-02-15,a:286675811703657000,13.592124000000002,1.344275999999999,c:995240160762964900,415119 Alt v4 Andrii IMG,9.22,117
2024-02-16,a:286675811703657000,43.49286,4.832540000000002,c:995240160762964900,415119 Alt v4 Andrii IMG,24.91,340
2024-02-17,a:286675811703657000,17.602816,2.400383999999999,c:995240160762964900,415119 Alt v4 Andrii IMG,17.86,521
2024-02-14,a:386158543520567000,7.546132,0.9326679999999996,c:993198955055568000,301425 Original v3 Yuliia IMG,5.17,78
2024-02-15,a:386158543520567000,54.19656,7.390439999999998,c:993198955055568000,301425 Original v3 Yuliia IMG,45.62,528
2024-02-16,a:386158543520567000,41.65656,5.680439999999997,c:993198955055568000,301425 Original v3 Yuliia IMG,25.45,630
2024-02-14,a:209016078705966000,5.72736,0.3014400000000004,c:856931897023956700,301425 Alt v4 Artem IMG,3.14,44
2024-02-15,a:209016078705966000,53.747820000000004,5.971980000000002,c:856931897023956700,301425 Alt v4 Artem IMG,33.74,652
2024-02-16,a:209016078705966000,28.308544000000005,3.8602559999999997,c:856931897023956700,301425 Alt v4 Artem IMG,20.36,1024
2024-02-14,a:195865415890370000,11.8426,1.6149000000000004,c:879048951353811300,416057 Original v3 Andrii GIF,7.69,97
2024-02-15,a:195865415890370000,65.85485499999999,3.4660450000000083,c:879048951353811300,416057 Original v3 Andrii GIF,37.07,658
2024-02-16,a:195865415890370000,36.460788,3.6060119999999998,c:879048951353811300,416057 Original v3 Andrii GIF,20.76,274
2024-02-14,a:421750998310932000,10.417302000000001,0.7840980000000002,c:176331067998394500,416023 Alt v4 Dima IMG,7.62,102
2024-02-15,a:421750998310932000,40.532219000000005,4.008680999999996,c:176331067998394500,416023 Alt v4 Dima IMG,28.37,413
2024-02-16,a:421750998310932000,36.312408,2.7331920000000025,c:176331067998394500,416023 Alt v4 Dima IMG,20.88,728
2024-02-14,a:186114607284438000,12.35322,1.3725799999999992,c:206745144278689860,300646 Original v1 Vasyl IMG,7.34,91
2024-02-15,a:186114607284438000,33.71544,3.746159999999996,c:206745144278689860,300646 Original v1 Vasyl IMG,29.04,516
2024-02-16,a:186114607284438000,27.648192,3.7702080000000002,c:206745144278689860,300646 Original v1 Vasyl IMG,29.64,432
2024-02-14,a:448877291799754000,4.29968,0.5863199999999997,c:990910565438085600,300646 Original v2 Vasyl IMG,3.49,55
2024-02-15,a:448877291799754000,69.327162,4.425138000000004,c:990910565438085600,300646 Original v2 Vasyl IMG,43.13,592
2024-02-16,a:448877291799754000,32.77454399999999,4.4692560000000014,c:990910565438085600,300646 Original v2 Vasyl IMG,22.99,1156
2024-02-14,a:322163303572513000,10.36925,0.54575,c:733443599580714200,416056 Original v4 Andrii VID,5.9,354
2024-02-15,a:322163303572513000,76.96709999999999,8.551900000000003,c:733443599580714200,416056 Original v4 Andrii VID,45.01,3286
2024-02-16,a:322163303572513000,41.573663999999994,5.669136000000002,c:733443599580714200,416056 Original v4 Andrii VID,23.86,297
2024-02-14,a:332992701732634000,10.914639999999999,1.4883600000000001,c:207040762902364100,404094 Original v1 Vasyl GIF,7.9,93
2024-02-15,a:332992701732634000,85.92863999999999,4.522559999999999,c:207040762902364100,404094 Original v1 Vasyl GIF,47.11,1701
2024-02-16,a:332992701732634000,34.626689999999996,2.6063100000000006,c:207040762902364100,404094 Original v1 Vasyl GIF,27.58,402
2024-02-14,a:347771412547043000,11.20878,1.2454199999999993,c:316729347558496450,415866 Alt v4 Vasyl GIF,8.14,176
2024-02-15,a:347771412547043000,50.832795000000004,6.282705,c:316729347558496450,415866 Alt v4 Vasyl GIF,29.29,1186
2024-02-16,a:347771412547043000,43.45300399999999,2.773596000000005,c:316729347558496450,415866 Alt v4 Vasyl GIF,25.97,1804
2024-02-13,a:316524352292523000,5.539716,0.6846839999999998,c:203330416862085760,403173 Alt v3 Dima IMG,5.32,93
2024-02-14,a:316524352292523000,73.235008,9.986592000000002,c:203330416862085760,403173 Alt v3 Dima IMG,42.46,485
2024-02-15,a:316524352292523000,14.374386,0.9175140000000006,c:203330416862085760,403173 Alt v3 Dima IMG,13.07,324
2024-02-13,a:338614340100928000,7.687134000000002,0.7602659999999997,c:811197202370997200,403321 Original v2 Andrii IMG,4.94,89
2024-02-14,a:338614340100928000,38.178419000000005,4.718680999999997,c:811197202370997200,403321 Original v2 Andrii IMG,28.79,626
2024-02-15,a:338614340100928000,15.076152,1.4910479999999993,c:811197202370997200,403321 Original v2 Andrii IMG,14.16,172
2024-02-13,a:274414454368910000,11.755920000000001,1.6030800000000003,c:405885350127278340,404117 Original v2 Yuliia GIF,9.15,289
2024-02-14,a:274414454368910000,53.675008,4.6673919999999995,c:405885350127278340,404117 Original v2 Yuliia GIF,45.58,1175
2024-02-15,a:274414454368910000,31.058159999999997,1.634640000000001,c:405885350127278340,404117 Original v2 Yuliia GIF,23.52,265
2024-02-13,a:417690119491790000,14.20706,0.7477400000000003,c:185893815370822500,404730 Alt v3 Artem VID,7.63,343
2024-02-14,a:417690119491790000,49.122479999999996,6.698520000000002,c:185893815370822500,404730 Alt v3 Artem VID,48.54,671
2024-02-15,a:417690119491790000,27.746188,2.412711999999999,c:185893815370822500,404730 Alt v3 Artem VID,15.79,217
2024-02-13,a:215012605205239000,7.738920000000001,0.8598799999999995,c:780497609809607000,405305 Original v1 Artem VID,5.81,179
2024-02-14,a:215012605205239000,34.71615,3.8573499999999967,c:780497609809607000,405305 Original v1 Artem VID,36.05,480
2024-02-15,a:215012605205239000,19.424723999999998,1.2398760000000024,c:780497609809607000,405305 Original v1 Artem VID,11.11,158
2024-02-13,a:419506392542853000,5.54184,0.6157599999999999,c:713536642712345700,405202 Original v1 Dima IMG,3.58,50
2024-02-14,a:419506392542853000,32.979839999999996,4.076160000000002,c:713536642712345700,405202 Original v1 Dima IMG,28.95,2083
2024-02-15,a:419506392542853000,33.37145999999999,3.7079400000000007,c:713536642712345700,405202 Original v1 Dima IMG,21.31,361
2024-02-13,a:282233764397710000,5.67,0.6299999999999999,c:113503069407724820,405196 Alt v4 Vasyl VID,4.2,91
2024-02-14,a:282233764397710000,37.79325,4.199249999999999,c:113503069407724820,405196 Alt v4 Vasyl VID,25.45,487
2024-02-15,a:282233764397710000,46.78344,5.1981600000000014,c:113503069407724820,405196 Alt v4 Vasyl VID,29.04,630
2024-02-13,a:355284693841840000,5.806944,0.3706560000000003,c:622705728910247300,404898 Alt v4 Andrii IMG,5.28,188
2024-02-14,a:355284693841840000,45.3315,2.893500000000003,c:622705728910247300,404898 Alt v4 Andrii IMG,32.15,833
2024-02-15,a:355284693841840000,30.792426,1.9654740000000004,c:622705728910247300,404898 Alt v4 Andrii IMG,24.63,345
2024-02-13,a:322138425327671000,8.951712,1.220687999999999,c:712360431732710500,415760 Original v1 Andrii GIF,5.88,232
2024-02-14,a:322138425327671000,28.207969999999996,1.4846300000000028,c:712360431732710500,415760 Original v1 Andrii GIF,23.38,472
2024-02-15,a:322138425327671000,19.867032000000002,1.727567999999998,c:712360431732710500,415760 Original v1 Andrii GIF,13.33,151
2024-02-12,a:341470314384066000,8.42919,1.04181,c:496585641753857000,416002 Original v3 Yuliia VID,7.7,159
2024-02-13,a:341470314384066000,34.89255,1.8364499999999992,c:496585641753857000,416002 Original v3 Yuliia VID,23.1,1277
2024-02-14,a:341470314384066000,21.28869,2.3654100000000007,c:496585641753857000,416002 Original v3 Yuliia VID,21.31,1678
2024-02-12,a:261894935827517000,3.366792,0.45910800000000007,c:651755949707229400,416174 Original v4 Artem GIF,3.27,48
2024-02-13,a:261894935827517000,59.68698,3.1414200000000037,c:651755949707229400,416174 Original v4 Artem GIF,38.31,426
2024-02-14,a:261894935827517000,36.466454,2.3276460000000014,c:651755949707229400,416174 Original v4 Artem GIF,23.23,2020
2024-02-12,a:454871584669232000,8.191567999999998,1.117032,c:482867158284663550,295505 Alt v1 Vasyl IMG,8.54,150
